filename,path,size_bytes,sha256,role,status
package.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_023427/package.json,1563,ed7adab209492f2d092e4fd9b65c111092566ce31a6f7abd1b7bab564dad8447,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_023427/react-pdf/README.md,927,28b31c0f8ea7aedb334e4f53a209bd009a6650f4a50a31c504825e90d8acfd5e,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_023427/web/README.md,216,c1a1bd547681c2e2d2e0d391138684874ad981f1f29b8d3dc13182824f91ac75,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_023823/README.md,4664,58101c2fa39f2219d70fadf139876cfe9bb1686da5ebdd0a67e866bda51f4d56,uploaded_archive_or_governance_source,found_for_execution_register
package.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_023823/package.json,1563,ed7adab209492f2d092e4fd9b65c111092566ce31a6f7abd1b7bab564dad8447,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_023823/react-pdf/README.md,927,28b31c0f8ea7aedb334e4f53a209bd009a6650f4a50a31c504825e90d8acfd5e,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_023823/web/README.md,216,c1a1bd547681c2e2d2e0d391138684874ad981f1f29b8d3dc13182824f91ac75,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_024914/README.md,4664,58101c2fa39f2219d70fadf139876cfe9bb1686da5ebdd0a67e866bda51f4d56,uploaded_archive_or_governance_source,found_for_execution_register
package.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_024914/package.json,1563,ed7adab209492f2d092e4fd9b65c111092566ce31a6f7abd1b7bab564dad8447,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_024914/react-pdf/README.md,927,28b31c0f8ea7aedb334e4f53a209bd009a6650f4a50a31c504825e90d8acfd5e,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_024914/web/README.md,216,c1a1bd547681c2e2d2e0d391138684874ad981f1f29b8d3dc13182824f91ac75,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_061324/README.md,4664,58101c2fa39f2219d70fadf139876cfe9bb1686da5ebdd0a67e866bda51f4d56,uploaded_archive_or_governance_source,found_for_execution_register
package.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_061324/package.json,1563,ed7adab209492f2d092e4fd9b65c111092566ce31a6f7abd1b7bab564dad8447,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_061324/react-pdf/README.md,927,28b31c0f8ea7aedb334e4f53a209bd009a6650f4a50a31c504825e90d8acfd5e,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/archive/html/template_goldlevel_20260114_061324/web/README.md,216,c1a1bd547681c2e2d2e0d391138684874ad981f1f29b8d3dc13182824f91ac75,uploaded_archive_or_governance_source,found_for_execution_register
classify_rules.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/classify_rules.json,775,cbbc6ddc91d9fe1c75f450ab92f36c41e5e290c5d3a5681186782bb14dc77a04,uploaded_archive_or_governance_source,found_for_execution_register
11f3136c-902a-445a-a408-bda57cb6171c-transactions (2)_csv_goldlevel.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/11f3136c-902a-445a-a408-bda57cb6171c-transactions (2)_csv_goldlevel.txt,4543,3b11ffb1d1180926ef7b3b47706520fc5ad1ee70d84d50f7195e9f4d0581daf1,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVEL_Backend_Reference_Report.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/GOLDLEVEL_Backend_Reference_Report.txt,3563,4cd6b50008dbf0911bce8241edde941959855e71c941715a30329016dea4c304,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVEL_LATEST_STATUS_INJECTION_2026-01-13_v1.0.0.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/GOLDLEVEL_LATEST_STATUS_INJECTION_2026-01-13_v1.0.0.txt,9086,c4a58a5227d0701da3a0ca75b84a5bc765d2c36922de57b012e9660aba24d1f7,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVEL_LATEST_STATUS_INJECTION_2026-01-13_v1.1.0.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/GOLDLEVEL_LATEST_STATUS_INJECTION_2026-01-13_v1.1.0.txt,2867,295fade0ae004d23b6c3888e6aa5878f12cc9844539f8d41af03ee0daed177dc,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVEL_THREAD_SUMMARY_2026-01-12.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/GOLDLEVEL_THREAD_SUMMARY_2026-01-12.txt,9343,a1535d34eca2b2aba0241dcceebc418a19c6add0c3cdd2300465703d38423f0e,uploaded_archive_or_governance_source,found_for_execution_register
Housing_Submission_Log_2026-01-14_SEND_Pack2.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/Housing_Submission_Log_2026-01-14_SEND_Pack2.txt,3649,9f34fd2d2d5a759daaede826c02eef49148003c89e5c5d4ef3377cabef40b92f,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN v0.4.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/STATUS_TREE_PLAIN v0.4.txt,48554,e8ca0aa01541b92b879de22aa0a7db51496542419f3baab364df702871babb8f,uploaded_archive_or_governance_source,found_for_execution_register
_termux_test.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/_termux_test.txt,3,dc51b8c96c2d745df3bd5590d990230a482fd247123599548e0632fdbf97fc22,uploaded_archive_or_governance_source,found_for_execution_register
sample_goldlevel.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/inputs/txt/sample_goldlevel.txt,1044,e147b073c388be05b343aaf3c3e79e4a1db39f03611ddf0af17b79640c527c1b,uploaded_archive_or_governance_source,found_for_execution_register
bentley_20260113_093240.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/bentley_20260113_093240.json,1063,5870d58d72de6ec23b5d922fd92334cb99626b02a43306fbf01c1741d56de4b4,uploaded_archive_or_governance_source,found_for_execution_register
bentley_20260113_095125.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/bentley_20260113_095125.json,1199,3233c6d064494d8f1870c1932f75847f1154613d798fe04656f866b8ecaa0393,uploaded_archive_or_governance_source,found_for_execution_register
bentley_20260113_095854.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/bentley_20260113_095854.json,1169,92c56b37e17606e90d29c323fa5bf44e6a2fb8a66501e3956f2bf936e5028cfe,uploaded_archive_or_governance_source,found_for_execution_register
bentley_20260113_095958.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/bentley_20260113_095958.json,1165,db76b5423026b4393ba3a409d2fd6fa5756081caac914dc6e2e8b03596ca3fc6,uploaded_archive_or_governance_source,found_for_execution_register
bentley_20260113_100016.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/bentley_20260113_100016.json,1199,f29e984f9303e49860d773ad300eda195fe0c6f8fe134d61b9a8f948e1fd7118,uploaded_archive_or_governance_source,found_for_execution_register
bentley_20260113_100039.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/bentley_20260113_100039.json,1197,4c0dd28e1d05f507168123158949f19ab6067dbac211bb8a20c18d6a85228fcb,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_222826.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_222826.json,1054,d2b630e9adcbad5f6ffc52561bc088e781583b8dac4b02af0ca6047600963f18,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_223045.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_223045.json,1054,29244f5bd1d1766c62283d0702c7a0e64deef128ad6d8d59105a188624f8f984,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_223348.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_223348.json,1054,8584df0ef7b35bf825ea871f72d6d6bc99c23d069977352031a79bfa927a2e4e,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_223627.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_223627.json,1054,b854fbb13ae3175e7a4b9d70de00c0034073875cd7d1920831ffbfa9272f81a2,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_230253.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_230253.json,1054,55cbba5d1ea45ae622b91a4908903cc756cd3654f037adb1ce39623f893984b8,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_230527.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_230527.json,1054,ded6d423c886332d2aae7b39a19c64d3d43a34c51cae12401488ce8892ee7f9c,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_232159.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_232159.json,1010,4240972d67a7c7664d23cc35eaf130b0e8f2678ca51b13cce8ed0d715c832169,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_233152.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_233152.json,1045,e9e8b67dd863779a2206da3e4724f504f27d951f8223ab5bf0010819c5d50beb,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260113_233250.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260113_233250.json,1045,afb7acf2caf80e3359c08bf68e53c95237aed5087fcd2886edbc09661cbfac39,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_011728.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_011728.json,1105,e40de2795fa0f0dbbc7723660e8a39cf671305aed65888150d5584348112902f,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_012100.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_012100.json,1129,ccdbdd90adedf6c9d968a0a40d4d87549e32b81eefb4a96f61649233c3bf3d6a,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_012222.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_012222.json,1189,d0fae84228764cc2a248d444274e21edbd1c2ba7f4923d75ae2a0d668be07b48,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_020045.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_020045.json,1129,5c3a4b8faa5edc3c846e9ef3d76e9effde51b2c61531ed9a4c00d4cd90d8cce2,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_020415.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_020415.json,1140,8f3bcac68bcd277df136092aab7bc6850e434765ca64d2be78aac55526b76a08,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_021128.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_021128.json,1129,727f02814bc26dd0086fd38fb89bfdae0cb6c4b633e82f7dcd56455b577a5ac9,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_021508.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_021508.json,1140,f42bf0d7ea45d59d62d875f4a63812f9c8d28b03837635e16ed0c2947a9545ae,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_022912.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_022912.json,1184,a0e35ecb9220e3fb5cac55c9517a1537f572ba48e56aed8e0fae8e68ae77be65,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_023059.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_023059.json,1140,a4142fe82b38b3eff94d8d98f5de0f3584b23a36973b25c0a596a84303145a2e,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_023346.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_023346.json,1140,7669c6a975e7efc394b58a909204afd3db5fed6f1d5b809e0392ad14de775ecc,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_023427.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_023427.json,1140,2d6b18d6bfcdda8fb04d55b88d8b6788167117a6cd5ad6f907879516375b2ba1,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_023823.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_023823.json,1184,1a731ae591845dd74dfd05c476c2d1506025a0afcb5373df0d9d80e64a746f00,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_024914.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_024914.json,1184,97fcafe2cba2c457c20241ae014599bff51bbe4cca428f5ffa08c2824b8349c8,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_20260114_061324.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/manifests/goldlevel_20260114_061324.json,1140,d62d118f882808e016fe3ae6ba7d0b4dcafd4c0678b8a0fa33fea84fa736c46a,uploaded_archive_or_governance_source,found_for_execution_register
route_rules.json,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/goldlevel/route_rules.json,696,3ea0d83d7ca517722975f26e6bc177249111b791ea92c5e708261d087fc25159,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_CURRENT.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_CURRENT.txt,32950,f69e8fadd99a43f580f2b3a37a47c861ee309574aad8b672e157228a08bca0e4,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.5.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.5.txt,21691,a19e8809c724a4b651a0b184e9121e31493ab81dc989050e77960d2bfb6f078e,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.6.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.6.txt,27763,11a0f55081725c94c67091bd08cb8d8958315e89a9081efb3de71a40c2abde5d,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.1.1_20260114_125836.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7.1.1_20260114_125836.txt,29658,67e430b031c6e42950b57bf4c9b054d7912e884b0030d44fc7b501fd8dd530b4,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.11.11_20260114_135433.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7.11.11_20260114_135433.txt,32950,f69e8fadd99a43f580f2b3a37a47c861ee309574aad8b672e157228a08bca0e4,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.2_20260114_132011.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7.2_20260114_132011.txt,30353,c33e5868d22bb0755b6f61a857b23c8d59cb7356cbbb9d40522a0e1eae3d0c22,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_112708.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7_20260114_112708.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_113120.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7_20260114_113120.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_114659.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7_20260114_114659.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_114816.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7_20260114_114816.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_115152.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7_20260114_115152.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_115214.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/data/status_tree/STATUS_TREE_PLAIN_v0.7_20260114_115214.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
README_REBUILD.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/rebuild/README_REBUILD.txt,1139,c1c23e3200c791d5b6e00c41bbda4a6b6d4ed141e5c49223b1ead1a57956485c,uploaded_archive_or_governance_source,found_for_execution_register
apt_manual_packages.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/rebuild/apt_manual_packages.txt,794,3dc15c48a4b953f946e1435f716b17c0f04afacb0fb8987c70f325184e7415a8,uploaded_archive_or_governance_source,found_for_execution_register
env_capture.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/rebuild/env_capture.txt,4103,ba8c7d18044f178d3c7f4cfe062581837d6bd7d4cb8d5cd3061be0eeb89eb032,uploaded_archive_or_governance_source,found_for_execution_register
termux_pkg_list.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_135700/rebuild/termux_pkg_list.txt,7707,f72b7fdabdb93b708d56786cc3ce462702146b2852b62dbd7c26845636a66399,uploaded_archive_or_governance_source,found_for_execution_register
11f3136c-902a-445a-a408-bda57cb6171c-transactions (1).csv,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/11f3136c-902a-445a-a408-bda57cb6171c-transactions (1).csv,3655,b6127a3b261ced2141618efb3e22ca58ce4b01991b81882e3b580ce35687d223,uploaded_archive_or_governance_source,found_for_execution_register
11f3136c-902a-445a-a408-bda57cb6171c-transactions (2).csv,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/11f3136c-902a-445a-a408-bda57cb6171c-transactions (2).csv,3655,b6127a3b261ced2141618efb3e22ca58ce4b01991b81882e3b580ce35687d223,uploaded_archive_or_governance_source,found_for_execution_register
11f3136c-902a-445a-a408-bda57cb6171c-transactions.csv,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/11f3136c-902a-445a-a408-bda57cb6171c-transactions.csv,3655,b6127a3b261ced2141618efb3e22ca58ce4b01991b81882e3b580ce35687d223,uploaded_archive_or_governance_source,found_for_execution_register
Housing_Submission_Log_2026-01-14_SEND_Pack2.md,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/Housing_Submission_Log_2026-01-14_SEND_Pack2.md,3309,94454377d1ce6947257645b8e964e62a4bb4f8eb851ae92849020304dfb8b61e,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.5.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.5.txt,21691,a19e8809c724a4b651a0b184e9121e31493ab81dc989050e77960d2bfb6f078e,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.6.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.6.txt,27763,11a0f55081725c94c67091bd08cb8d8958315e89a9081efb3de71a40c2abde5d,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.1.1_20260114_125836.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7.1.1_20260114_125836.txt,29658,67e430b031c6e42950b57bf4c9b054d7912e884b0030d44fc7b501fd8dd530b4,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.11.11_20260114_135433.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7.11.11_20260114_135433.txt,32950,f69e8fadd99a43f580f2b3a37a47c861ee309574aad8b672e157228a08bca0e4,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.11.12_20260114_140710.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7.11.12_20260114_140710.txt,41038,61d9f3d3ca38db62ddcfb1a4f1ebe5c1368e61debb9378687a2e2cf5a8ef328d,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.11.12_20260114_141200.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7.11.12_20260114_141200.txt,41038,61d9f3d3ca38db62ddcfb1a4f1ebe5c1368e61debb9378687a2e2cf5a8ef328d,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7.2_20260114_132011.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7.2_20260114_132011.txt,30353,c33e5868d22bb0755b6f61a857b23c8d59cb7356cbbb9d40522a0e1eae3d0c22,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_112708.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7_20260114_112708.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_113120.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7_20260114_113120.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_114659.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7_20260114_114659.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_114816.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7_20260114_114816.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_115152.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7_20260114_115152.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
STATUS_TREE_PLAIN_v0.7_20260114_115214.txt,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/STATUS_TREE_PLAIN_v0.7_20260114_115214.txt,28532,5077f7688ec71c044517510da57ee2f1254e087728e1df91eb5bd10fda2efedf,uploaded_archive_or_governance_source,found_for_execution_register
card_transactions_record_20260111_101111 (1).csv,/data/data/com.termux/files/home/goldlevel_system_backups/backup_20260114_142748/data/downloads/card_transactions_record_20260111_101111 (1).csv,309,0f0cef08a9737d9dc4e5da4963db3f5102655939025d2ad2f3405b31a7ed00ac,uploaded_archive_or_governance_source,found_for_execution_register
